sample_id,family,family_idx,variant,variant_idx,replicate,r1_path,r2_path,split
Herpesviridae__VZV__rep4,Herpesviridae,5,VZV,2,4,data/reads/Herpesviridae/VZV/rep4_1.fq,data/reads/Herpesviridae/VZV/rep4_2.fq,val
Herpesviridae__VZV__rep5,Herpesviridae,5,VZV,2,5,data/reads/Herpesviridae/VZV/rep5_1.fq,data/reads/Herpesviridae/VZV/rep5_2.fq,test
Herpesviridae__EBV__rep0,Herpesviridae,5,EBV,3,0,data/reads/Herpesviridae/EBV/rep0_1.fq,data/reads/Herpesviridae/EBV/rep0_2.fq,train
Herpesviridae__EBV__rep1,Herpesviridae,5,EBV,3,1,data/reads/Herpesviridae/EBV/rep1_1.fq,data/reads/Herpesviridae/EBV/rep1_2.fq,train
Herpesviridae__EBV__rep2,Herpesviridae,5,EBV,3,2,data/reads/Herpesviridae/EBV/rep2_1.fq,data/reads/Herpesviridae/EBV/rep2_2.fq,train
Herpesviridae__EBV__rep3,Herpesviridae,5,EBV,3,3,data/reads/Herpesviridae/EBV/rep3_1.fq,data/reads/Herpesviridae/EBV/rep3_2.fq,train
Herpesviridae__EBV__rep4,Herpesviridae,5,EBV,3,4,data/reads/Herpesviridae/EBV/rep4_1.fq,data/reads/Herpesviridae/EBV/rep4_2.fq,val
Herpesviridae__EBV__rep5,Herpesviridae,5,EBV,3,5,data/reads/Herpesviridae/EBV/rep5_1.fq,data/reads/Herpesviridae/EBV/rep5_2.fq,test
Herpesviridae__HCMV__rep0,Herpesviridae,5,HCMV,4,0,data/reads/Herpesviridae/HCMV/rep0_1.fq,data/reads/Herpesviridae/HCMV/rep0_2.fq,train
Herpesviridae__HCMV__rep1,Herpesviridae,5,HCMV,4,1,data/reads/Herpesviridae/HCMV/rep1_1.fq,data/reads/Herpesviridae/HCMV/rep1_2.fq,train
Herpesviridae__HCMV__rep2,Herpesviridae,5,HCMV,4,2,data/reads/Herpesviridae/HCMV/rep2_1.fq,data/reads/Herpesviridae/HCMV/rep2_2.fq,train
Herpesviridae__HCMV__rep3,Herpesviridae,5,HCMV,4,3,data/reads/Herpesviridae/HCMV/rep3_1.fq,data/reads/Herpesviridae/HCMV/rep3_2.fq,train
Herpesviridae__HCMV__rep4,Herpesviridae,5,HCMV,4,4,data/reads/Herpesviridae/HCMV/rep4_1.fq,data/reads/Herpesviridae/HCMV/rep4_2.fq,val
Herpesviridae__HCMV__rep5,Herpesviridae,5,HCMV,4,5,data/reads/Herpesviridae/HCMV/rep5_1.fq,data/reads/Herpesviridae/HCMV/rep5_2.fq,test
Herpesviridae__HHV-6A__rep0,Herpesviridae,5,HHV-6A,5,0,data/reads/Herpesviridae/HHV-6A/rep0_1.fq,data/reads/Herpesviridae/HHV-6A/rep0_2.fq,train
Herpesviridae__HHV-6A__rep1,Herpesviridae,5,HHV-6A,5,1,data/reads/Herpesviridae/HHV-6A/rep1_1.fq,data/reads/Herpesviridae/HHV-6A/rep1_2.fq,train
Herpesviridae__HHV-6A__rep2,Herpesviridae,5,HHV-6A,5,2,data/reads/Herpesviridae/HHV-6A/rep2_1.fq,data/reads/Herpesviridae/HHV-6A/rep2_2.fq,train
Herpesviridae__HHV-6A__rep3,Herpesviridae,5,HHV-6A,5,3,data/reads/Herpesviridae/HHV-6A/rep3_1.fq,data/reads/Herpesviridae/HHV-6A/rep3_2.fq,train
Herpesviridae__HHV-6A__rep4,Herpesviridae,5,HHV-6A,5,4,data/reads/Herpesviridae/HHV-6A/rep4_1.fq,data/reads/Herpesviridae/HHV-6A/rep4_2.fq,val
Herpesviridae__HHV-6A__rep5,Herpesviridae,5,HHV-6A,5,5,data/reads/Herpesviridae/HHV-6A/rep5_1.fq,data/reads/Herpesviridae/HHV-6A/rep5_2.fq,test
Herpesviridae__HHV-6B__rep0,Herpesviridae,5,HHV-6B,6,0,data/reads/Herpesviridae/HHV-6B/rep0_1.fq,data/reads/Herpesviridae/HHV-6B/rep0_2.fq,train
Herpesviridae__HHV-6B__rep1,Herpesviridae,5,HHV-6B,6,1,data/reads/Herpesviridae/HHV-6B/rep1_1.fq,data/reads/Herpesviridae/HHV-6B/rep1_2.fq,train
Herpesviridae__HHV-6B__rep2,Herpesviridae,5,HHV-6B,6,2,data/reads/Herpesviridae/HHV-6B/rep2_1.fq,data/reads/Herpesviridae/HHV-6B/rep2_2.fq,train
Herpesviridae__HHV-6B__rep3,Herpesviridae,5,HHV-6B,6,3,data/reads/Herpesviridae/HHV-6B/rep3_1.fq,data/reads/Herpesviridae/HHV-6B/rep3_2.fq,train
Herpesviridae__HHV-6B__rep4,Herpesviridae,5,HHV-6B,6,4,data/reads/Herpesviridae/HHV-6B/rep4_1.fq,data/reads/Herpesviridae/HHV-6B/rep4_2.fq,val
Herpesviridae__HHV-6B__rep5,Herpesviridae,5,HHV-6B,6,5,data/reads/Herpesviridae/HHV-6B/rep5_1.fq,data/reads/Herpesviridae/HHV-6B/rep5_2.fq,test
Herpesviridae__HHV-7__rep0,Herpesviridae,5,HHV-7,7,0,data/reads/Herpesviridae/HHV-7/rep0_1.fq,data/reads/Herpesviridae/HHV-7/rep0_2.fq,train
Herpesviridae__HHV-7__rep1,Herpesviridae,5,HHV-7,7,1,data/reads/Herpesviridae/HHV-7/rep1_1.fq,data/reads/Herpesviridae/HHV-7/rep1_2.fq,train
Herpesviridae__HHV-7__rep2,Herpesviridae,5,HHV-7,7,2,data/reads/Herpesviridae/HHV-7/rep2_1.fq,data/reads/Herpesviridae/HHV-7/rep2_2.fq,train
Herpesviridae__HHV-7__rep3,Herpesviridae,5,HHV-7,7,3,data/reads/Herpesviridae/HHV-7/rep3_1.fq,data/reads/Herpesviridae/HHV-7/rep3_2.fq,train
Herpesviridae__HHV-7__rep4,Herpesviridae,5,HHV-7,7,4,data/reads/Herpesviridae/HHV-7/rep4_1.fq,data/reads/Herpesviridae/HHV-7/rep4_2.fq,val
Herpesviridae__HHV-7__rep5,Herpesviridae,5,HHV-7,7,5,data/reads/Herpesviridae/HHV-7/rep5_1.fq,data/reads/Herpesviridae/HHV-7/rep5_2.fq,test
Picornaviridae__Poliovirus-1__rep0,Picornaviridae,6,Poliovirus-1,0,0,data/reads/Picornaviridae/Poliovirus-1/rep0_1.fq,data/reads/Picornaviridae/Poliovirus-1/rep0_2.fq,train
Picornaviridae__Poliovirus-1__rep1,Picornaviridae,6,Poliovirus-1,0,1,data/reads/Picornaviridae/Poliovirus-1/rep1_1.fq,data/reads/Picornaviridae/Poliovirus-1/rep1_2.fq,train
Picornaviridae__Poliovirus-1__rep2,Picornaviridae,6,Poliovirus-1,0,2,data/reads/Picornaviridae/Poliovirus-1/rep2_1.fq,data/reads/Picornaviridae/Poliovirus-1/rep2_2.fq,train
Picornaviridae__Poliovirus-1__rep3,Picornaviridae,6,Poliovirus-1,0,3,data/reads/Picornaviridae/Poliovirus-1/rep3_1.fq,data/reads/Picornaviridae/Poliovirus-1/rep3_2.fq,train
Picornaviridae__Poliovirus-1__rep4,Picornaviridae,6,Poliovirus-1,0,4,data/reads/Picornaviridae/Poliovirus-1/rep4_1.fq,data/reads/Picornaviridae/Poliovirus-1/rep4_2.fq,val
Picornaviridae__Poliovirus-1__rep5,Picornaviridae,6,Poliovirus-1,0,5,data/reads/Picornaviridae/Poliovirus-1/rep5_1.fq,data/reads/Picornaviridae/Poliovirus-1/rep5_2.fq,test
Picornaviridae__Poliovirus-2__rep0,Picornaviridae,6,Poliovirus-2,1,0,data/reads/Picornaviridae/Poliovirus-2/rep0_1.fq,data/reads/Picornaviridae/Poliovirus-2/rep0_2.fq,train
Picornaviridae__Poliovirus-2__rep1,Picornaviridae,6,Poliovirus-2,1,1,data/reads/Picornaviridae/Poliovirus-2/rep1_1.fq,data/reads/Picornaviridae/Poliovirus-2/rep1_2.fq,train
Picornaviridae__Poliovirus-2__rep2,Picornaviridae,6,Poliovirus-2,1,2,data/reads/Picornaviridae/Poliovirus-2/rep2_1.fq,data/reads/Picornaviridae/Poliovirus-2/rep2_2.fq,train
Picornaviridae__Poliovirus-2__rep3,Picornaviridae,6,Poliovirus-2,1,3,data/reads/Picornaviridae/Poliovirus-2/rep3_1.fq,data/reads/Picornaviridae/Poliovirus-2/rep3_2.fq,train
Picornaviridae__Poliovirus-2__rep4,Picornaviridae,6,Poliovirus-2,1,4,data/reads/Picornaviridae/Poliovirus-2/rep4_1.fq,data/reads/Picornaviridae/Poliovirus-2/rep4_2.fq,val
Picornaviridae__Poliovirus-2__rep5,Picornaviridae,6,Poliovirus-2,1,5,data/reads/Picornaviridae/Poliovirus-2/rep5_1.fq,data/reads/Picornaviridae/Poliovirus-2/rep5_2.fq,test
Picornaviridae__Poliovirus-3__rep0,Picornaviridae,6,Poliovirus-3,2,0,data/reads/Picornaviridae/Poliovirus-3/rep0_1.fq,data/reads/Picornaviridae/Poliovirus-3/rep0_2.fq,train
Picornaviridae__Poliovirus-3__rep1,Picornaviridae,6,Poliovirus-3,2,1,data/reads/Picornaviridae/Poliovirus-3/rep1_1.fq,data/reads/Picornaviridae/Poliovirus-3/rep1_2.fq,train
Picornaviridae__Poliovirus-3__rep2,Picornaviridae,6,Poliovirus-3,2,2,data/reads/Picornaviridae/Poliovirus-3/rep2_1.fq,data/reads/Picornaviridae/Poliovirus-3/rep2_2.fq,train
Picornaviridae__Poliovirus-3__rep3,Picornaviridae,6,Poliovirus-3,2,3,data/reads/Picornaviridae/Poliovirus-3/rep3_1.fq,data/reads/Picornaviridae/Poliovirus-3/rep3_2.fq,train
Picornaviridae__Poliovirus-3__rep4,Picornaviridae,6,Poliovirus-3,2,4,data/reads/Picornaviridae/Poliovirus-3/rep4_1.fq,data/reads/Picornaviridae/Poliovirus-3/rep4_2.fq,val
Picornaviridae__Poliovirus-3__rep5,Picornaviridae,6,Poliovirus-3,2,5,data/reads/Picornaviridae/Poliovirus-3/rep5_1.fq,data/reads/Picornaviridae/Poliovirus-3/rep5_2.fq,test
Picornaviridae__Coxsackievirus-A16__rep0,Picornaviridae,6,Coxsackievirus-A16,3,0,data/reads/Picornaviridae/Coxsackievirus-A16/rep0_1.fq,data/reads/Picornaviridae/Coxsackievirus-A16/rep0_2.fq,train
Picornaviridae__Coxsackievirus-A16__rep1,Picornaviridae,6,Coxsackievirus-A16,3,1,data/reads/Picornaviridae/Coxsackievirus-A16/rep1_1.fq,data/reads/Picornaviridae/Coxsackievirus-A16/rep1_2.fq,train
Picornaviridae__Coxsackievirus-A16__rep2,Picornaviridae,6,Coxsackievirus-A16,3,2,data/reads/Picornaviridae/Coxsackievirus-A16/rep2_1.fq,data/reads/Picornaviridae/Coxsackievirus-A16/rep2_2.fq,train
Picornaviridae__Coxsackievirus-A16__rep3,Picornaviridae,6,Coxsackievirus-A16,3,3,data/reads/Picornaviridae/Coxsackievirus-A16/rep3_1.fq,data/reads/Picornaviridae/Coxsackievirus-A16/rep3_2.fq,train
Picornaviridae__Coxsackievirus-A16__rep4,Picornaviridae,6,Coxsackievirus-A16,3,4,data/reads/Picornaviridae/Coxsackievirus-A16/rep4_1.fq,data/reads/Picornaviridae/Coxsackievirus-A16/rep4_2.fq,val
Picornaviridae__Coxsackievirus-A16__rep5,Picornaviridae,6,Coxsackievirus-A16,3,5,data/reads/Picornaviridae/Coxsackievirus-A16/rep5_1.fq,data/reads/Picornaviridae/Coxsackievirus-A16/rep5_2.fq,test
Picornaviridae__Coxsackievirus-B3__rep0,Picornaviridae,6,Coxsackievirus-B3,4,0,data/reads/Picornaviridae/Coxsackievirus-B3/rep0_1.fq,data/reads/Picornaviridae/Coxsackievirus-B3/rep0_2.fq,train
Picornaviridae__Coxsackievirus-B3__rep1,Picornaviridae,6,Coxsackievirus-B3,4,1,data/reads/Picornaviridae/Coxsackievirus-B3/rep1_1.fq,data/reads/Picornaviridae/Coxsackievirus-B3/rep1_2.fq,train
Picornaviridae__Coxsackievirus-B3__rep2,Picornaviridae,6,Coxsackievirus-B3,4,2,data/reads/Picornaviridae/Coxsackievirus-B3/rep2_1.fq,data/reads/Picornaviridae/Coxsackievirus-B3/rep2_2.fq,train
Picornaviridae__Coxsackievirus-B3__rep3,Picornaviridae,6,Coxsackievirus-B3,4,3,data/reads/Picornaviridae/Coxsackievirus-B3/rep3_1.fq,data/reads/Picornaviridae/Coxsackievirus-B3/rep3_2.fq,train
Picornaviridae__Coxsackievirus-B3__rep4,Picornaviridae,6,Coxsackievirus-B3,4,4,data/reads/Picornaviridae/Coxsackievirus-B3/rep4_1.fq,data/reads/Picornaviridae/Coxsackievirus-B3/rep4_2.fq,val
Picornaviridae__Coxsackievirus-B3__rep5,Picornaviridae,6,Coxsackievirus-B3,4,5,data/reads/Picornaviridae/Coxsackievirus-B3/rep5_1.fq,data/reads/Picornaviridae/Coxsackievirus-B3/rep5_2.fq,test
Picornaviridae__Rhinovirus-A__rep0,Picornaviridae,6,Rhinovirus-A,5,0,data/reads/Picornaviridae/Rhinovirus-A/rep0_1.fq,data/reads/Picornaviridae/Rhinovirus-A/rep0_2.fq,train
Picornaviridae__Rhinovirus-A__rep1,Picornaviridae,6,Rhinovirus-A,5,1,data/reads/Picornaviridae/Rhinovirus-A/rep1_1.fq,data/reads/Picornaviridae/Rhinovirus-A/rep1_2.fq,train
Picornaviridae__Rhinovirus-A__rep2,Picornaviridae,6,Rhinovirus-A,5,2,data/reads/Picornaviridae/Rhinovirus-A/rep2_1.fq,data/reads/Picornaviridae/Rhinovirus-A/rep2_2.fq,train
Picornaviridae__Rhinovirus-A__rep3,Picornaviridae,6,Rhinovirus-A,5,3,data/reads/Picornaviridae/Rhinovirus-A/rep3_1.fq,data/reads/Picornaviridae/Rhinovirus-A/rep3_2.fq,train
Picornaviridae__Rhinovirus-A__rep4,Picornaviridae,6,Rhinovirus-A,5,4,data/reads/Picornaviridae/Rhinovirus-A/rep4_1.fq,data/reads/Picornaviridae/Rhinovirus-A/rep4_2.fq,val
Picornaviridae__Rhinovirus-A__rep5,Picornaviridae,6,Rhinovirus-A,5,5,data/reads/Picornaviridae/Rhinovirus-A/rep5_1.fq,data/reads/Picornaviridae/Rhinovirus-A/rep5_2.fq,test
Picornaviridae__Rhinovirus-B__rep0,Picornaviridae,6,Rhinovirus-B,6,0,data/reads/Picornaviridae/Rhinovirus-B/rep0_1.fq,data/reads/Picornaviridae/Rhinovirus-B/rep0_2.fq,train
Picornaviridae__Rhinovirus-B__rep1,Picornaviridae,6,Rhinovirus-B,6,1,data/reads/Picornaviridae/Rhinovirus-B/rep1_1.fq,data/reads/Picornaviridae/Rhinovirus-B/rep1_2.fq,train
Picornaviridae__Rhinovirus-B__rep2,Picornaviridae,6,Rhinovirus-B,6,2,data/reads/Picornaviridae/Rhinovirus-B/rep2_1.fq,data/reads/Picornaviridae/Rhinovirus-B/rep2_2.fq,train
Picornaviridae__Rhinovirus-B__rep3,Picornaviridae,6,Rhinovirus-B,6,3,data/reads/Picornaviridae/Rhinovirus-B/rep3_1.fq,data/reads/Picornaviridae/Rhinovirus-B/rep3_2.fq,train
Picornaviridae__Rhinovirus-B__rep4,Picornaviridae,6,Rhinovirus-B,6,4,data/reads/Picornaviridae/Rhinovirus-B/rep4_1.fq,data/reads/Picornaviridae/Rhinovirus-B/rep4_2.fq,val
Picornaviridae__Rhinovirus-B__rep5,Picornaviridae,6,Rhinovirus-B,6,5,data/reads/Picornaviridae/Rhinovirus-B/rep5_1.fq,data/reads/Picornaviridae/Rhinovirus-B/rep5_2.fq,test
Picornaviridae__Rhinovirus-C__rep0,Picornaviridae,6,Rhinovirus-C,7,0,data/reads/Picornaviridae/Rhinovirus-C/rep0_1.fq,data/reads/Picornaviridae/Rhinovirus-C/rep0_2.fq,train
Picornaviridae__Rhinovirus-C__rep1,Picornaviridae,6,Rhinovirus-C,7,1,data/reads/Picornaviridae/Rhinovirus-C/rep1_1.fq,data/reads/Picornaviridae/Rhinovirus-C/rep1_2.fq,train
Picornaviridae__Rhinovirus-C__rep2,Picornaviridae,6,Rhinovirus-C,7,2,data/reads/Picornaviridae/Rhinovirus-C/rep2_1.fq,data/reads/Picornaviridae/Rhinovirus-C/rep2_2.fq,train
Picornaviridae__Rhinovirus-C__rep3,Picornaviridae,6,Rhinovirus-C,7,3,data/reads/Picornaviridae/Rhinovirus-C/rep3_1.fq,data/reads/Picornaviridae/Rhinovirus-C/rep3_2.fq,train
Picornaviridae__Rhinovirus-C__rep4,Picornaviridae,6,Rhinovirus-C,7,4,data/reads/Picornaviridae/Rhinovirus-C/rep4_1.fq,data/reads/Picornaviridae/Rhinovirus-C/rep4_2.fq,val
Picornaviridae__Rhinovirus-C__rep5,Picornaviridae,6,Rhinovirus-C,7,5,data/reads/Picornaviridae/Rhinovirus-C/rep5_1.fq,data/reads/Picornaviridae/Rhinovirus-C/rep5_2.fq,test
Paramyxoviridae__Measles__rep0,Paramyxoviridae,7,Measles,0,0,data/reads/Paramyxoviridae/Measles/rep0_1.fq,data/reads/Paramyxoviridae/Measles/rep0_2.fq,train
Paramyxoviridae__Measles__rep1,Paramyxoviridae,7,Measles,0,1,data/reads/Paramyxoviridae/Measles/rep1_1.fq,data/reads/Paramyxoviridae/Measles/rep1_2.fq,train
Paramyxoviridae__Measles__rep2,Paramyxoviridae,7,Measles,0,2,data/reads/Paramyxoviridae/Measles/rep2_1.fq,data/reads/Paramyxoviridae/Measles/rep2_2.fq,train
Paramyxoviridae__Measles__rep3,Paramyxoviridae,7,Measles,0,3,data/reads/Paramyxoviridae/Measles/rep3_1.fq,data/reads/Paramyxoviridae/Measles/rep3_2.fq,train
Paramyxoviridae__Measles__rep4,Paramyxoviridae,7,Measles,0,4,data/reads/Paramyxoviridae/Measles/rep4_1.fq,data/reads/Paramyxoviridae/Measles/rep4_2.fq,val
Paramyxoviridae__Measles__rep5,Paramyxoviridae,7,Measles,0,5,data/reads/Paramyxoviridae/Measles/rep5_1.fq,data/reads/Paramyxoviridae/Measles/rep5_2.fq,test
Paramyxoviridae__Mumps__rep0,Paramyxoviridae,7,Mumps,1,0,data/reads/Paramyxoviridae/Mumps/rep0_1.fq,data/reads/Paramyxoviridae/Mumps/rep0_2.fq,train
Paramyxoviridae__Mumps__rep1,Paramyxoviridae,7,Mumps,1,1,data/reads/Paramyxoviridae/Mumps/rep1_1.fq,data/reads/Paramyxoviridae/Mumps/rep1_2.fq,train
Paramyxoviridae__Mumps__rep2,Paramyxoviridae,7,Mumps,1,2,data/reads/Paramyxoviridae/Mumps/rep2_1.fq,data/reads/Paramyxoviridae/Mumps/rep2_2.fq,train
Paramyxoviridae__Mumps__rep3,Paramyxoviridae,7,Mumps,1,3,data/reads/Paramyxoviridae/Mumps/rep3_1.fq,data/reads/Paramyxoviridae/Mumps/rep3_2.fq,train
Paramyxoviridae__Mumps__rep4,Paramyxoviridae,7,Mumps,1,4,data/reads/Paramyxoviridae/Mumps/rep4_1.fq,data/reads/Paramyxoviridae/Mumps/rep4_2.fq,val
Paramyxoviridae__Mumps__rep5,Paramyxoviridae,7,Mumps,1,5,data/reads/Paramyxoviridae/Mumps/rep5_1.fq,data/reads/Paramyxoviridae/Mumps/rep5_2.fq,test
Paramyxoviridae__RSV-A__rep0,Paramyxoviridae,7,RSV-A,2,0,data/reads/Paramyxoviridae/RSV-A/rep0_1.fq,data/reads/Paramyxoviridae/RSV-A/rep0_2.fq,train
Paramyxoviridae__RSV-A__rep1,Paramyxoviridae,7,RSV-A,2,1,data/reads/Paramyxoviridae/RSV-A/rep1_1.fq,data/reads/Paramyxoviridae/RSV-A/rep1_2.fq,train
Paramyxoviridae__RSV-A__rep2,Paramyxoviridae,7,RSV-A,2,2,data/reads/Paramyxoviridae/RSV-A/rep2_1.fq,data/reads/Paramyxoviridae/RSV-A/rep2_2.fq,train
Paramyxoviridae__RSV-A__rep3,Paramyxoviridae,7,RSV-A,2,3,data/reads/Paramyxoviridae/RSV-A/rep3_1.fq,data/reads/Paramyxoviridae/RSV-A/rep3_2.fq,train
Paramyxoviridae__RSV-A__rep4,Paramyxoviridae,7,RSV-A,2,4,data/reads/Paramyxoviridae/RSV-A/rep4_1.fq,data/reads/Paramyxoviridae/RSV-A/rep4_2.fq,val
Paramyxoviridae__RSV-A__rep5,Paramyxoviridae,7,RSV-A,2,5,data/reads/Paramyxoviridae/RSV-A/rep5_1.fq,data/reads/Paramyxoviridae/RSV-A/rep5_2.fq,test
Paramyxoviridae__RSV-B__rep0,Paramyxoviridae,7,RSV-B,3,0,data/reads/Paramyxoviridae/RSV-B/rep0_1.fq,data/reads/Paramyxoviridae/RSV-B/rep0_2.fq,train
Paramyxoviridae__RSV-B__rep1,Paramyxoviridae,7,RSV-B,3,1,data/reads/Paramyxoviridae/RSV-B/rep1_1.fq,data/reads/Paramyxoviridae/RSV-B/rep1_2.fq,train
Paramyxoviridae__RSV-B__rep2,Paramyxoviridae,7,RSV-B,3,2,data/reads/Paramyxoviridae/RSV-B/rep2_1.fq,data/reads/Paramyxoviridae/RSV-B/rep2_2.fq,train
Paramyxoviridae__RSV-B__rep3,Paramyxoviridae,7,RSV-B,3,3,data/reads/Paramyxoviridae/RSV-B/rep3_1.fq,data/reads/Paramyxoviridae/RSV-B/rep3_2.fq,train
Paramyxoviridae__RSV-B__rep4,Paramyxoviridae,7,RSV-B,3,4,data/reads/Paramyxoviridae/RSV-B/rep4_1.fq,data/reads/Paramyxoviridae/RSV-B/rep4_2.fq,val
Paramyxoviridae__RSV-B__rep5,Paramyxoviridae,7,RSV-B,3,5,data/reads/Paramyxoviridae/RSV-B/rep5_1.fq,data/reads/Paramyxoviridae/RSV-B/rep5_2.fq,test
Paramyxoviridae__Human-Parainfluenza-1__rep0,Paramyxoviridae,7,Human-Parainfluenza-1,4,0,data/reads/Paramyxoviridae/Human-Parainfluenza-1/rep0_1.fq,data/reads/Paramyxoviridae/Human-Parainfluenza-1/rep0_2.fq,train
Paramyxoviridae__Human-Parainfluenza-1__rep1,Paramyxoviridae,7,Human-Parainfluenza-1,4,1,data/reads/Paramyxoviridae/Human-Parainfluenza-1/rep1_1.fq,data/reads/Paramyxoviridae/Human-Parainfluenza-1/rep1_2.fq,train
Paramyxoviridae__Human-Parainfluenza-1__rep2,Paramyxoviridae,7,Human-Parainfluenza-1,4,2,data/reads/Paramyxoviridae/Human-Parainfluenza-1/rep2_1.fq,data/reads/Paramyxoviridae/Human-Parainfluenza-1/rep2_2.fq,train
Paramyxoviridae__Human-Parainfluenza-1__rep3,Paramyxoviridae,7,Human-Parainfluenza-1,4,3,data/reads/Paramyxoviridae/Human-Parainfluenza-1/rep3_1.fq,data/reads/Paramyxoviridae/Human-Parainfluenza-1/rep3_2.fq,train
Paramyxoviridae__Human-Parainfluenza-1__rep4,Paramyxoviridae,7,Human-Parainfluenza-1,4,4,data/reads/Paramyxoviridae/Human-Parainfluenza-1/rep4_1.fq,data/reads/Paramyxoviridae/Human-Parainfluenza-1/rep4_2.fq,val
Paramyxoviridae__Human-Parainfluenza-1__rep5,Paramyxoviridae,7,Human-Parainfluenza-1,4,5,data/reads/Paramyxoviridae/Human-Parainfluenza-1/rep5_1.fq,data/reads/Paramyxoviridae/Human-Parainfluenza-1/rep5_2.fq,test
Paramyxoviridae__Human-Parainfluenza-3__rep0,Paramyxoviridae,7,Human-Parainfluenza-3,5,0,data/reads/Paramyxoviridae/Human-Parainfluenza-3/rep0_1.fq,data/reads/Paramyxoviridae/Human-Parainfluenza-3/rep0_2.fq,train
Paramyxoviridae__Human-Parainfluenza-3__rep1,Paramyxoviridae,7,Human-Parainfluenza-3,5,1,data/reads/Paramyxoviridae/Human-Parainfluenza-3/rep1_1.fq,data/reads/Paramyxoviridae/Human-Parainfluenza-3/rep1_2.fq,train
Paramyxoviridae__Human-Parainfluenza-3__rep2,Paramyxoviridae,7,Human-Parainfluenza-3,5,2,data/reads/Paramyxoviridae/Human-Parainfluenza-3/rep2_1.fq,data/reads/Paramyxoviridae/Human-Parainfluenza-3/rep2_2.fq,train
Paramyxoviridae__Human-Parainfluenza-3__rep3,Paramyxoviridae,7,Human-Parainfluenza-3,5,3,data/reads/Paramyxoviridae/Human-Parainfluenza-3/rep3_1.fq,data/reads/Paramyxoviridae/Human-Parainfluenza-3/rep3_2.fq,train
Paramyxoviridae__Human-Parainfluenza-3__rep4,Paramyxoviridae,7,Human-Parainfluenza-3,5,4,data/reads/Paramyxoviridae/Human-Parainfluenza-3/rep4_1.fq,data/reads/Paramyxoviridae/Human-Parainfluenza-3/rep4_2.fq,val
Paramyxoviridae__Human-Parainfluenza-3__rep5,Paramyxoviridae,7,Human-Parainfluenza-3,5,5,data/reads/Paramyxoviridae/Human-Parainfluenza-3/rep5_1.fq,data/reads/Paramyxoviridae/Human-Parainfluenza-3/rep5_2.fq,test
Paramyxoviridae__Nipah__rep0,Paramyxoviridae,7,Nipah,6,0,data/reads/Paramyxoviridae/Nipah/rep0_1.fq,data/reads/Paramyxoviridae/Nipah/rep0_2.fq,train
Paramyxoviridae__Nipah__rep1,Paramyxoviridae,7,Nipah,6,1,data/reads/Paramyxoviridae/Nipah/rep1_1.fq,data/reads/Paramyxoviridae/Nipah/rep1_2.fq,train
Paramyxoviridae__Nipah__rep2,Paramyxoviridae,7,Nipah,6,2,data/reads/Paramyxoviridae/Nipah/rep2_1.fq,data/reads/Paramyxoviridae/Nipah/rep2_2.fq,train
Paramyxoviridae__Nipah__rep3,Paramyxoviridae,7,Nipah,6,3,data/reads/Paramyxoviridae/Nipah/rep3_1.fq,data/reads/Paramyxoviridae/Nipah/rep3_2.fq,train
Paramyxoviridae__Nipah__rep4,Paramyxoviridae,7,Nipah,6,4,data/reads/Paramyxoviridae/Nipah/rep4_1.fq,data/reads/Paramyxoviridae/Nipah/rep4_2.fq,val
Paramyxoviridae__Nipah__rep5,Paramyxoviridae,7,Nipah,6,5,data/reads/Paramyxoviridae/Nipah/rep5_1.fq,data/reads/Paramyxoviridae/Nipah/rep5_2.fq,test
Paramyxoviridae__Human-Metapneumovirus__rep0,Paramyxoviridae,7,Human-Metapneumovirus,7,0,data/reads/Paramyxoviridae/Human-Metapneumovirus/rep0_1.fq,data/reads/Paramyxoviridae/Human-Metapneumovirus/rep0_2.fq,train
Paramyxoviridae__Human-Metapneumovirus__rep1,Paramyxoviridae,7,Human-Metapneumovirus,7,1,data/reads/Paramyxoviridae/Human-Metapneumovirus/rep1_1.fq,data/reads/Paramyxoviridae/Human-Metapneumovirus/rep1_2.fq,train
Paramyxoviridae__Human-Metapneumovirus__rep2,Paramyxoviridae,7,Human-Metapneumovirus,7,2,data/reads/Paramyxoviridae/Human-Metapneumovirus/rep2_1.fq,data/reads/Paramyxoviridae/Human-Metapneumovirus/rep2_2.fq,train
Paramyxoviridae__Human-Metapneumovirus__rep3,Paramyxoviridae,7,Human-Metapneumovirus,7,3,data/reads/Paramyxoviridae/Human-Metapneumovirus/rep3_1.fq,data/reads/Paramyxoviridae/Human-Metapneumovirus/rep3_2.fq,train
Paramyxoviridae__Human-Metapneumovirus__rep4,Paramyxoviridae,7,Human-Metapneumovirus,7,4,data/reads/Paramyxoviridae/Human-Metapneumovirus/rep4_1.fq,data/reads/Paramyxoviridae/Human-Metapneumovirus/rep4_2.fq,val
Paramyxoviridae__Human-Metapneumovirus__rep5,Paramyxoviridae,7,Human-Metapneumovirus,7,5,data/reads/Paramyxoviridae/Human-Metapneumovirus/rep5_1.fq,data/reads/Paramyxoviridae/Human-Metapneumovirus/rep5_2.fq,test
